ticker,AAPL,ACI,AEP,AGIO,AMAT,APA,APTV,ASML,AVGO,BAP,BATT.AS,BBVA.MC,BCS,BND,BOTZ.L,C,CIB,COIN,CSIQ,DAR,DUK,EXC,FLOA.L,FSLR,GC=F,GILD,GIS,GOOGL,HCA,ING,INGR,JKS,JPY=X,KMB,LEVI,MA,MAXN,MC.PA,MMM,MO,MSFT,MXN=X,NEE,NVDA,PANW,PCG,PEP,PLTR,QCOM,SDIA.L,SHELL.AS,SMFG,SPY,SQM,TSM,V,VBTC.DE,VHYD.L,VWO,WMT,YPF,YUM,YUMC,^VIX
BCS,0.012608328154263852,0.3707051136813236,0.10034367247279556,0.12566684053945806,0.09624053328718103,0.5461656721314239,-0.25459970834501855,-0.2019733623406078,0.3459487010259735,-0.3283654634784921,0.4813867006970092,0.5726005459388606,1.0,-0.5459831481434279,0.6506243079418164,0.8033545566100453,-0.16518363610689854,0.6758561415499639,-0.17795374744680348,-0.27318003334272883,0.13560107386998446,0.41272571988751167,0.7956706104247018,0.20915303791329834,-0.4371641129912696,-0.06036256066041089,0.11247047451336342,-0.3200912935623138,0.19383135966663442,0.7994877296668674,-0.3821247108945563,-0.11477386377835094,0.081403398011418,0.13103631635143975,0.3728738200824358,-0.30065066427828074,-0.6340546639753734,-0.40979764729686213,0.17223501031822386,0.07999773105650768,0.05769872271615627,-0.6644820750385527,0.0236512911538881,-0.03285233314361368,0.29728445647041646,0.31879602579564337,0.1288702193063868,0.9253796923981319,0.005351961098493455,0.6216000284056465,-0.17333383719865067,0.8716639261349057,-0.07006890560644062,-0.22189596445865464,-0.21312214575125182,-0.08974800357267572,0.9146963176785596,0.28926989510872136,-0.34459125765824167,0.17885771787519944,0.4940386895005152,-0.395399900763476,-0.0029169364377320426,-0.09789485412552588
BND,0.7136697497478872,-0.5668763395908691,0.8650496913322904,-0.2712329453347989,0.668227161875677,-0.838719078093093,0.7512236726659773,0.7165205589984245,0.5243956330020613,0.7858650480081425,0.21853508622822143,-0.12319819590858357,-0.5459831481434279,1.0,0.7545190577251378,-0.4030326710925062,0.36719548246230294,0.7584028832346139,0.38810763159640305,0.6582697138965126,0.8651592838632512,0.4343493999330411,0.09966550038269431,-0.22717530064815447,0.6922610603777279,0.7514319257563083,0.8238186269702132,0.7524397426446056,0.6859938355517353,-0.0931664745496469,0.7837882001624792,0.48859971147944425,0.4614573163289661,0.9262336683825654,0.32646199971371115,0.806278647817985,0.14571555546685114,0.7487713870023432,0.8410089066296557,0.8254405268693242,0.7063483410834516,0.8857589911414747,0.8446831652084318,0.4351592553501211,0.5219176777838839,-0.34526298668888356,0.8218408368176979,0.24336176525859324,0.7459405589420993,0.6574270743200602,0.5255668335899308,-0.26564935506045223,0.7884396919080074,0.4925032172589037,0.6976377714506636,0.8292561947074881,0.35705933313387167,0.6114254614043788,0.7611811784292344,0.7186297600182846,-0.6139775768877832,0.8474886244109612,0.5910716306781677,-0.22616498322247267
BOTZ.L,0.7382734319749651,0.18662389587245481,0.31137610157719725,0.6080890272311358,0.8046454677707393,-0.7171665356851448,-0.1473704150528746,0.7455118127603446,0.6715676865927055,0.5963359519405756,0.5178435390674581,0.6206714516762767,0.6506243079418164,0.7545190577251378,1.0,0.7438135848688762,0.5829342129328791,0.8695938421082191,-0.6010868916269045,-0.5846918612812966,0.48360313494700885,-0.008672175212680681,0.645888848690938,0.2859198833731493,0.6066962403423551,0.4106724337671663,-0.5283808253890414,0.8394717538471589,0.7118907866326231,0.6651496493105598,0.6721700294915213,-0.6197629447115697,0.16278962925135188,0.5295223176249582,0.6420046807372607,0.6945050435730122,-0.5796422734358375,0.10867331320808327,0.5831792219817074,0.5361449349814861,0.800343359976864,0.0006178097208925819,0.07048238941502478,0.7273614593548356,0.6927543695512071,0.3585837666703939,-0.24242391399177335,0.5387655421584381,0.7688933767938154,0.7632520852519467,0.4639311949279241,0.6798411526766817,0.8062861475870571,-0.7982437952706615,0.7841039009237853,0.6527532767166373,0.7769137722297443,0.7548332987657433,0.8288762050030144,0.6307858781048536,0.6071243093770466,0.6413263499319077,-0.2729793184140857,-0.4870375793087238
C,-0.14361006039322516,0.16326370451742753,-0.007524937257839993,-0.035038795842675295,-0.015442192972918706,0.222655837764523,0.5507250885236638,-0.3466243882386511,0.71365168229313,-0.6387123003827208,0.24380027954913305,0.3063488802186467,0.8033545566100453,-0.4030326710925062,0.7438135848688762,1.0,-0.6542450630731405,0.8559293044274126,-0.09998796956225932,-0.4487499480672407,-0.0446613724498118,0.2057146521461884,0.5449716749049541,0.14125990321027168,-0.7097907231394618,-0.42302703942171044,-0.07391302331952569,-0.30688188377403885,0.7150379078492951,0.6408648095765705,-0.6181673864198913,0.3085570240583368,0.17846440608442826,-0.037014864034301945,0.5850171512489383,-0.21979250803208397,-0.4931134871064265,-0.35912187334240453,0.025984574097637037,-0.09796764526430511,-0.144404945157149,-0.5595751474301198,-0.08278172463755766,-0.20234920959863353,0.6313626306279724,0.1403921466529037,0.012889796117428423,0.8333082028555834,-0.26885243707764256,0.48484363543768605,-0.17839955219465342,0.8733264577763273,-0.30812089325945213,-0.49790598187800705,-0.3602493582521829,0.27682056709194414,0.9047622588326917,0.756415846673541,-0.4118949219137708,0.05050766201894078,0.050198013547155494,-0.5723672936039189,0.06567204758255114,-0.001564476448699761
CIB,0.5126046789204961,0.3863749795326683,0.6659977748970015,-0.06921650742163918,0.4433528577523804,0.49308552829496044,-0.33451931213049685,0.48213902585597596,0.32274452772738244,0.8640207655842718,-0.042892343330296054,0.15231620021087708,-0.16518363610689854,0.36719548246230294,0.5829342129328791,-0.6542450630731405,1.0,0.5451486220385628,-0.18073840737074245,0.5129314005154668,0.7143606144816265,0.670623473027712,0.4885892338382913,-0.18219857299519154,0.8242863968657994,0.7336690192983163,0.6925762233279055,0.39008809077094897,0.057103663569695304,-0.08090910567535128,0.7225655391126532,-0.35081455593951005,-0.1649509815144022,0.7032141064348847,0.21795412312534043,0.3307380183804266,-0.6338138691720852,0.3530431094936353,0.7326594514294908,0.7408136385838852,0.48661644337485294,0.3803560257788304,0.580828313955659,0.39018904005735927,0.24043382668858326,0.4593796966013114,0.6438430239628572,0.8860578374070761,0.6197583612677431,0.32022734336497977,0.4371581846550783,-0.3010459553222116,0.6030473111419281,0.6772960826652703,0.4929272411964407,0.2230599670034937,0.850699295525506,0.3926305412809706,0.607026753430689,0.6046139477966767,0.41352573162335,0.6727837505159394,-0.21257654154369046,-0.25660602778640623
COIN,0.36497744010264116,-0.07382223678336321,0.24392330539443852,0.674895963368908,0.603682074510648,-0.7720012347040731,0.08352616638331277,0.5736685241008852,0.5175439061538011,0.45079781704990074,0.4297409843724745,0.47273961748490156,0.6758561415499639,0.7584028832346139,0.8695938421082191,0.8559293044274126,0.5451486220385628,1.0,-0.4111610089963088,-0.3220025644332129,0.4316183902149156,-0.18486037499415472,0.43139138851184344,-0.041683286689189705,0.5007296928546499,0.26152717204426,-0.7225325177098361,0.7386897174204392,0.42837633308905654,0.5227809343423754,0.4154282033806375,-0.41514892906112505,-0.1179461080973345,0.2726412988039804,0.7206075734248663,0.522721458069413,-0.5046473710049402,-0.20053022834652895,0.7511314770857402,0.4441781355648702,0.5743440815479053,0.2640789921699556,0.13518698250557726,0.55509386276671,0.3877337171582303,-0.08375396230186814,-0.5791851276986165,0.5953604257292057,0.6382414596224764,0.7436628139204928,0.0759141205789922,0.48574957361432974,0.6490935011918854,-0.774176993863476,0.7265314495037472,0.5411549676052203,0.8150380913482754,0.6085772749532361,0.8706216877362387,0.5176914488207457,0.4126030366442297,0.356303715080506,-0.12753452005811844,-0.3023851592418595
CSIQ,0.3667211608105525,-0.39263355040593223,0.3955639577006939,-0.12827670319827594,0.3277239204998445,-0.2848943969320907,0.7098917233190648,0.4080467307550268,0.02941673649066986,0.16566598978775332,0.42791590394524653,-0.07292916166783221,-0.17795374744680348,0.38810763159640305,-0.6010868916269045,-0.09998796956225932,-0.18073840737074245,-0.4111610089963088,1.0,0.6485913428242838,0.3785218750454744,0.33561289027727775,-0.3139021124352932,0.21604639376848395,0.09672510332014804,0.39362384547385754,0.48790249068741176,0.34806371897820065,0.3088983772274882,0.037542611149733694,0.21348324853519843,0.8464163129312843,0.32509387121090805,0.43680483319586283,0.19850157629848011,0.3707575333663033,0.9366921497232422,0.49071219670235844,0.32299013348035704,0.2661893291831046,0.3259800472247531,0.3293185097690385,0.5093647986701532,-0.012876064484907194,0.04811262034243045,-0.33858800272669803,0.47852295525912564,-0.6060047741370463,0.4195733789646334,0.07460438544865824,0.12853357493336276,-0.11921088191619375,0.3622908870489736,0.37462891536487547,0.27931218721769197,0.3391322299966389,-0.6925067666057058,0.03724438471335656,0.4438432854094188,0.240725154658029,-0.3772525345872449,0.39847825128648184,0.7367483925263945,-0.10320059023536195
DAR,0.8465121744580169,0.12416989633414924,0.8233823196275691,-0.4725008279027681,0.7887605045042705,-0.01925508378907362,0.7728929535799917,0.8600532604403861,0.4289148078250769,0.6293411881372131,0.7921783164678778,-0.00685023753543869,-0.27318003334272883,0.6582697138965126,-0.5846918612812966,-0.4487499480672407,0.5129314005154668,-0.3220025644332129,0.6485913428242838,1.0,0.82829461152302,0.7483139309098755,0.08916079749796729,0.2128815366282171,0.7111499171255908,0.6798109587387368,0.8405976659378623,0.7954184096410506,0.6866452586645744,0.007780517958606202,0.6864733046813003,0.8024715056488567,0.31448881854099675,0.7931960611245022,0.34774529530454706,0.7660699998084134,0.6779680950334149,0.8986398115914348,0.654497251999631,0.7230070787992527,0.8035631668060557,0.6409320673895235,0.9022079299324878,0.4432335391154911,0.5342233203830398,-0.12359805064322542,0.8732785582606303,-0.6047502135452042,0.8550636581273887,0.37353769256263786,0.4966852576030534,-0.22201457374811853,0.8243046310591717,0.8746657260582952,0.7510965348583939,0.7287567583811508,-0.6527499508948221,0.6298987544818131,0.7614229129901636,0.732056628415076,-0.1785202462994348,0.8549144297493645,0.7004750359129864,-0.05243454546242694
DUK,0.8929094747751881,0.5628243722578095,0.9919608969295877,-0.450467856115828,0.874542715076258,0.35307973915568186,0.5798418617468047,0.8930867878088661,0.8147365722970157,0.882151729872931,0.7480029986983155,0.18968602962985243,0.13560107386998446,0.8651592838632512,0.48360313494700885,-0.0446613724498118,0.7143606144816265,0.4316183902149156,0.3785218750454744,0.82829461152302,1.0,0.9104096367232648,0.8738522131206731,0.13685933772272624,0.8778062211117256,0.9205382338334638,0.9694358749778684,0.9457899255479504,0.9529383725885121,0.15445951282933507,0.929172149172656,0.5227123215323937,0.40841376747488445,0.9824998550392988,0.2500532697947935,0.9634416125205884,-0.7297848584106015,0.9037994265139998,0.9254081531337901,0.964122904392244,0.8955143924313663,0.846440917446116,0.9552441045706395,0.698661971744994,0.9026750183981235,0.41145775741587276,0.9818774433721871,0.743795388698613,0.9398005849086696,0.8647177525174228,0.7309348658095857,-0.14251406572092468,0.9696372417566915,0.8253491567508874,0.8900909228286071,0.9680563491568807,0.7369001464150929,0.9532162602609381,0.8606326881535393,0.9497206590208176,0.06938798989520116,0.9833652839149026,0.4113623500595032,-0.050641791595488754
EXC,0.7896283264106937,0.8192874090707395,0.9080064176784552,-0.49122859198077634,0.7871236634117108,0.5853753944469796,0.5445032612502079,0.7816723243096158,0.7908168437932914,0.7403944247083517,0.723775445984602,0.4444892845141428,0.41272571988751167,0.4343493999330411,-0.008672175212680681,0.2057146521461884,0.670623473027712,-0.18486037499415472,0.33561289027727775,0.7483139309098755,0.9104096367232648,1.0,0.725973354485309,0.5436837558492422,0.7587038202957734,0.7781505904304487,0.8933360375613216,0.8317652583960687,0.9238531545673451,0.410048880993802,0.7539257968487981,0.5410521061385782,0.3203652339941717,0.8846071780161698,0.06282578353070106,0.8181301382455411,-0.4938219104029086,0.8209099950788735,0.8503749617204766,0.8585279070965511,0.796103134865892,0.5343065150185563,0.8598582309719641,0.6388302135469415,0.8662491218807968,0.52385763433415,0.9232638325334559,0.41891657302797675,0.8566543191702032,0.6522235041839475,0.6579813480524849,0.23175022757040944,0.8520773357742827,0.8094770977066589,0.7702176390483118,0.8623168782555571,0.29147935297484967,0.9160582737629788,0.677203859976182,0.8805986841173451,0.31972616753469624,0.8531531600354699,0.4140936352118187,0.012535822108869256
FLOA.L,0.87297345958313,0.4013098872210473,0.8104353300982384,-0.4340035456570804,0.855362734648907,-0.04543438506666752,-0.32686342772301435,0.7610039324223958,0.9602697077689015,0.17243069846534573,0.624279675693115,0.9209386353664234,0.7956706104247018,0.09966550038269431,0.645888848690938,0.5449716749049541,0.4885892338382913,0.43139138851184344,-0.3139021124352932,0.08916079749796729,0.8738522131206731,0.725973354485309,1.0,0.792195657635502,0.9395622683751952,0.8614693362762598,0.5151373773774516,0.8825483324358608,0.9107639603547494,0.8836459039575001,0.8866580009028525,-0.02237904018246206,0.832639277867965,0.7423362019326847,0.06840990979034713,0.9548395595764056,-0.7721224435529628,0.558410492655833,0.038027468302879903,0.8543116814826731,0.9254978957793358,-0.31860986528261936,0.5326462845931446,0.9553867542609263,0.959940268574221,-0.16798161588269764,0.6252082320909661,0.762920958680605,0.7600423202845048,0.8672596286423659,0.7589946231760819,0.9094957387671345,0.9421856403308483,0.1218936876803095,0.912780855345171,0.956134761627791,0.8006571648313731,0.9215231693208351,0.627430399953165,0.9586806621870695,0.7313718568547094,0.8667152424383472,0.05528524950071786,-0.21334034688699854
FSLR,0.3798114824854922,0.4158653022503294,0.13820953186988835,-0.41810410473910675,0.4202403942192162,0.15975367141533106,0.3565061045206336,0.3746946807438573,0.6515858427870481,-0.1472704912601082,0.7137314333875193,0.5315434983976266,0.20915303791329834,-0.22717530064815447,0.2859198833731493,0.14125990321027168,-0.18219857299519154,-0.041683286689189705,0.21604639376848395,0.2128815366282171,0.13685933772272624,0.5436837558492422,0.792195657635502,1.0,0.2195458028901744,-0.000506970307949689,0.12396006157464283,0.3257600923095177,0.8238175219638404,0.4690971590126241,0.0309580894688094,0.42925679248250387,0.37796748539998737,0.0033692109687717357,0.013365644390959074,0.2790337594185684,-0.3604290013190171,0.3176200184409871,-0.21938714948078128,-0.0054008359176646046,0.3936770417178824,-0.16323546662123853,0.21551006708147416,0.47008507974019736,0.8708631706664831,-0.4033641506071361,0.221859442476434,0.20009583699358538,0.3153597647397885,0.634999606792683,0.29608023957071744,0.40032870919390784,0.28587014053181536,0.24121058530876924,0.3671936852255638,0.2864800627779972,0.24841184688326992,0.8178178870951227,0.2046288067006235,0.32239921787650044,0.2963042945152702,0.19542153651954644,0.3555086106911457,0.18750183396172207
GC=F,0.8230264388663714,0.27906971493667243,0.8379428818587051,-0.45957420358114653,0.7542848473357033,-0.03724412614368215,0.17350927790235005,0.7816704805855768,0.8979754300184442,0.8117315754502283,0.6389604606509579,0.2644907240143465,-0.4371641129912696,0.6922610603777279,0.6066962403423551,-0.7097907231394618,0.8242863968657994,0.5007296928546499,0.09672510332014804,0.7111499171255908,0.8778062211117256,0.7587038202957734,0.9395622683751952,0.2195458028901744,1.0,0.7954140115414837,0.8293071249909179,0.8333561955333052,0.7986771791119652,-0.08795151533279408,0.8271401001838274,0.23888525571861538,0.22936257274869873,0.8283817471905046,0.056594491876725855,0.8428653663123723,-0.69643452953737,0.7637810362308965,0.7090416047420675,0.8310635853713716,0.8047864100969861,0.6526807969689062,0.80361742756593,0.7126151243480978,0.8914760677623301,0.031017120725293137,0.8164777288030705,0.8997985696608025,0.8472935987730026,0.9244248239723991,0.6395675174037708,-0.19647830150076412,0.8459160133341138,0.7596404066669213,0.8233198684397304,0.8207228019385228,0.8613648380346447,0.9064636426496343,0.8182229997460929,0.8588986879048617,0.05308024355749643,0.8709260796028904,0.35764834392604,-0.06727496023468421
GILD,0.77671301498672,0.4327196557486484,0.9025381843792812,0.018431436552999086,0.720235920848988,0.17236355061699057,0.29912476374977437,0.7349863552418333,0.6622621224781238,0.8849626102883242,0.5079561572796432,0.20676334658125695,-0.06036256066041089,0.7514319257563083,0.4106724337671663,-0.42302703942171044,0.7336690192983163,0.26152717204426,0.39362384547385754,0.6798109587387368,0.9205382338334638,0.7781505904304487,0.8614693362762598,-0.000506970307949689,0.7954140115414837,1.0,0.9215057836152081,0.7617794995468122,0.6850385518771305,0.10488633088596326,0.9324853280840961,0.34205885507066286,0.3548087845806333,0.9389815561270035,-0.09000518963139223,0.7668586026658323,-0.5734092874508082,0.6984687424684345,0.9042087173302468,0.9531902718737364,0.7573333210236757,0.7754604894061475,0.8362954730630978,0.58686662613208,0.6790177115593661,0.3790563370685128,0.8892282499354673,0.8070827154219452,0.8199632595809323,0.6965832412404226,0.6353295580196842,-0.15111937786751836,0.8628449500828869,0.701100552414334,0.7395773722180775,0.7643957831928504,0.6733032149277095,0.5728402809954295,0.7016528945993985,0.8422499058034513,0.18953956048579582,0.8781933217975609,0.24959407705045483,-0.11038849163633292
GIS,0.8484653801755572,0.4168312742564552,0.9597276231028659,-0.5395272713731362,0.8204504276313359,0.4183982073058153,0.5796237449033469,0.8429355592159222,0.6192128977510837,0.8470994976902875,0.7507524961908068,0.032886630104974904,0.11247047451336342,0.8238186269702132,-0.5283808253890414,-0.07391302331952569,0.6925762233279055,-0.7225325177098361,0.48790249068741176,0.8405976659378623,0.9694358749778684,0.8933360375613216,0.5151373773774516,0.12396006157464283,0.8293071249909179,0.9215057836152081,1.0,0.8553543636811214,0.8362842672865223,0.05946318198728323,0.9168185917834326,0.633118684435993,0.347796742259853,0.9796815757518416,-0.1760341966331357,0.8656290178318455,0.0327391060704803,0.8938472826019811,0.9036000116534609,0.9471781400677752,0.8322977036152757,0.8335076076080008,0.930784448820846,0.5578146253077154,0.7390362667012738,0.4786864762079137,0.9827196362068968,-0.38957098918792593,0.9016444199846008,0.5291414871987493,0.6367054927914174,-0.27769620094530323,0.9083658029493897,0.8615243305416096,0.782062827922291,0.8574390178009238,-0.43167315549014834,0.7224124914207186,0.768746817218351,0.8892183302224606,0.07778347271776564,0.9459722232530765,0.502025023787206,-0.050508832149618564
GOOGL,0.9810695197624854,0.5742092988050842,0.9262027140004333,-0.4525466306577955,0.9742716101685196,-0.6607652905860715,0.5724698268228028,0.9713253377515699,0.8769093185739981,0.6724966536128583,0.8356591318232464,0.32019493957556844,-0.3200912935623138,0.7524397426446056,0.8394717538471589,-0.30688188377403885,0.39008809077094897,0.7386897174204392,0.34806371897820065,0.7954184096410506,0.9457899255479504,0.8317652583960687,0.8825483324358608,0.3257600923095177,0.8333561955333052,0.7617794995468122,0.8553543636811214,1.0,0.9694811913046568,0.15683362594850875,0.8223636217935673,0.5121952691233247,0.736496293976259,0.8716360168314606,0.35524318853627823,0.9722039777290349,-0.7703296886545126,0.9343301990367565,0.6919736222901884,0.8409332993016158,0.9849761666036264,0.7259944967913843,0.9340940021626005,0.8262149899463642,0.9427309016111086,-0.4696146577384412,0.9316151710199557,0.6611803224007212,0.962103778940397,0.8684462214662937,0.7643145288760895,0.004740416286512551,0.9907353594159582,0.6815098828982987,0.9688085410539634,0.9662824022629671,0.8442438988605308,0.9617823247206331,0.8344472494532758,0.9533726943124773,-0.3976009754975487,0.951550205444926,0.39496624995621293,-0.036557389020574635
HCA,0.9663509396646915,0.6385502215996309,0.9084268117053749,-0.4291468249913128,0.9637904773252307,-0.6252679939476817,0.5184106291756951,0.9526385967218808,0.8814114636480112,0.5131701303580121,0.8050077290263948,0.6392070726593648,0.19383135966663442,0.6859938355517353,0.7118907866326231,0.7150379078492951,0.057103663569695304,0.42837633308905654,0.3088983772274882,0.6866452586645744,0.9529383725885121,0.9238531545673451,0.9107639603547494,0.8238175219638404,0.7986771791119652,0.6850385518771305,0.8362842672865223,0.9694811913046568,1.0,0.807977362976395,0.7688631446603474,0.491707157761239,0.8461947362223323,0.8500221306541494,0.24133897319383238,0.9581826688982995,-0.711935897680972,0.9053585902953842,0.46988921160944325,0.8015085433513088,0.975362035295994,0.5414760517843237,0.8897277440718079,0.8459743568705701,0.9588323240604123,-0.6157987394930564,0.9162970899799904,0.5944537623555891,0.9209318115308442,0.8258553509665396,0.7999271122573209,0.6321435822704093,0.9813443316063373,0.5755205533903446,0.9435633134836793,0.9520199587428377,0.6967876292307937,0.9675909905397474,0.829982279220084,0.9348835037360427,-0.1421501892007431,0.9561800587868918,0.36759961007203007,0.05939375399597057
ING,0.20047941871532107,0.5152986199842524,0.15443391249586136,-0.1351891755363767,0.2906411811754051,0.10936113860814692,0.2912704559933952,0.18963457939978698,0.8649077707779659,-0.04773345493386038,0.5523228672545922,0.7704440900520796,0.7994877296668674,-0.0931664745496469,0.6651496493105598,0.6408648095765705,-0.08090910567535128,0.5227809343423754,0.037542611149733694,0.007780517958606202,0.15445951282933507,0.410048880993802,0.8836459039575001,0.4690971590126241,-0.08795151533279408,0.10488633088596326,0.05946318198728323,0.15683362594850875,0.807977362976395,1.0,0.018319380704696814,0.24920598269690186,0.4797227278742124,0.08975056131576105,0.26285146382782,0.1851334170282999,-0.7226720275539444,0.058411530425948495,0.09364587110333362,0.11662564292108543,0.25008402840770255,-0.24424149606458942,0.11954654391140045,0.3440773434099044,0.8154543477368841,-0.0023503172267034765,0.1470990327793484,0.7921706607640642,0.20573402138850103,0.5540018861915287,0.2344924579460692,0.8996589907209092,0.24847214007505572,-0.013843091123817961,0.2056564352376441,0.5855908132254171,0.8106102094083838,0.820287063312258,0.04871931721386623,0.2545876014445717,0.33569385352630715,0.01905805666158676,-0.015819176261913877,-0.18220608623938608
INGR,0.7961201417137848,0.4803893426454857,0.9128093169889927,-0.1718600818980766,0.7514017685878925,-0.07248377361147337,0.34537360650085897,0.766978357561722,0.7291995164173433,0.9148724274834757,0.5049028711995328,0.18744542109062076,-0.3821247108945563,0.7837882001624792,0.6721700294915213,-0.6181673864198913,0.7225655391126532,0.4154282033806375,0.21348324853519843,0.6864733046813003,0.929172149172656,0.7539257968487981,0.8866580009028525,0.0309580894688094,0.8271401001838274,0.9324853280840961,0.9168185917834326,0.8223636217935673,0.7688631446603474,0.018319380704696814,1.0,0.2537475636274322,0.3693658736143259,0.9394057479674832,0.11176934507643999,0.8118827343363069,-0.7288207364873875,0.7501474620400783,0.9201711640395751,0.9851655161165787,0.7750156746862229,0.8322367479077754,0.8400797501243836,0.6361946859103572,0.7521548808758162,0.2906235382705636,0.8938856172916602,0.6917281890910058,0.8052864326289298,0.47327444551110465,0.7056366667549988,-0.13943242736291453,0.8776651042278372,0.7253100730256177,0.7821520941036366,0.8157582807040922,0.7712068041493297,0.7347399986819596,0.7773132390407941,0.8288685337650378,0.023903929485330825,0.9097136384376625,-0.1439367329052246,-0.2984806914490282
JKS,0.550935859140175,-0.1581010224276457,0.519563044116108,-0.3657689564784615,0.4899209163357124,-0.3566429135643317,0.7507918934635014,0.5665717005445038,0.2323815594670635,0.045915721319245144,0.6226342093395985,0.05985347862774584,-0.11477386377835094,0.48859971147944425,-0.6197629447115697,0.3085570240583368,-0.35081455593951005,-0.41514892906112505,0.8464163129312843,0.8024715056488567,0.5227123215323937,0.5410521061385782,-0.02237904018246206,0.42925679248250387,0.23888525571861538,0.34205885507066286,0.633118684435993,0.5121952691233247,0.491707157761239,0.24920598269690186,0.2537475636274322,1.0,0.42005285507104356,0.5136546111282413,0.21561978307685986,0.49883275391672843,0.7335684694511815,0.6391479280945823,0.28049909965781794,0.3264155121917979,0.4949618221573311,0.38590860064744964,0.6610127461732763,0.15426100845417548,0.33130117835718353,-0.46591853963562974,0.6195642621727395,-0.5253538464374841,0.5948255790960852,0.2337024305772215,0.17535463948308178,-0.014280801369448655,0.5068047240286397,0.6008160046929266,0.4483955162387543,0.48740592779631836,-0.663889200618713,0.3634013506727402,0.5667652022528253,0.3750178444476492,-0.353922439995832,0.5315860770157359,0.6603607595449394,0.11968126159532845
JPY=X,0.564039102811518,0.6226200516243472,0.44343907983230507,-0.26211413552853724,0.5980056898533833,-0.5659485491238018,0.33964978326801487,0.5462028194840983,0.7690477892645563,0.13242524601789998,0.607155396176909,0.5274328313036013,0.081403398011418,0.4614573163289661,0.16278962925135188,0.17846440608442826,-0.1649509815144022,-0.1179461080973345,0.32509387121090805,0.31448881854099675,0.40841376747488445,0.3203652339941717,0.832639277867965,0.37796748539998737,0.22936257274869873,0.3548087845806333,0.347796742259853,0.736496293976259,0.8461947362223323,0.4797227278742124,0.3693658736143259,0.42005285507104356,1.0,0.3507179440809723,-0.12080183279435883,0.7420116418457813,-0.6526412532595844,0.6618755037501699,0.18965212599449838,0.3563986598437334,0.5898447807566678,0.42148749650061984,0.43358234605705037,0.6388461018044582,0.8673285208356389,-0.3363211452657869,0.43931575638602255,0.31207306397073664,0.4161747641628432,0.5602993747152255,0.6829288374366824,0.39726400471676687,0.5331265375313715,0.17300729650708202,0.5569731046041037,0.8208850693539287,0.3307025774193956,0.7683571367322483,0.44681396604460005,0.5089090025293992,-0.27935272431712793,0.42670635189645484,0.08779323400052291,-0.0922549438723668
KMB,0.8373371594739646,0.1194371298407318,0.97886796963226,-0.47541561033736646,0.8186063616207186,0.36960808159300357,0.6513890718744526,0.8370408177844173,0.664859669114112,0.8972595007252778,0.6334434881831466,0.0407131582461529,0.13103631635143975,0.9262336683825654,0.5295223176249582,-0.037014864034301945,0.7032141064348847,0.2726412988039804,0.43680483319586283,0.7931960611245022,0.9824998550392988,0.8846071780161698,0.7423362019326847,0.0033692109687717357,0.8283817471905046,0.9389815561270035,0.9796815757518416,0.8716360168314606,0.8500221306541494,0.08975056131576105,0.9394057479674832,0.5136546111282413,0.3507179440809723,1.0,-0.016312047058776487,0.9042729061238949,-0.5141747454621023,0.8601430762940688,0.948811899127105,0.964591952046218,0.8363187022496325,0.9035489549011827,0.9348540302070841,0.5864900600524611,0.775768630738701,0.4753320940054042,0.9764141611425831,0.5233762004936937,0.9003951534250647,0.8773056603954978,0.6464605455066816,-0.2436178171018892,0.9279271280567635,0.7827646108126068,0.812458187463404,0.9120770449144182,0.5697778874609986,0.8277658125832974,0.8144611099523099,0.9087082448655754,0.04683723546368565,0.9603190293072268,0.5291818368164708,-0.06849253807685722
LEVI,0.132294065533242,0.02632671401688382,0.08885706034460125,0.43302923180788183,0.36742782089479886,-0.07123536700315147,0.579068675659146,0.4031072140313553,0.11206356826623481,0.0503143784557837,0.4171140894864049,0.1624281788916887,0.3728738200824358,0.32646199971371115,0.6420046807372607,0.5850171512489383,0.21795412312534043,0.7206075734248663,0.19850157629848011,0.34774529530454706,0.2500532697947935,0.06282578353070106,0.06840990979034713,0.013365644390959074,0.056594491876725855,-0.09000518963139223,-0.1760341966331357,0.35524318853627823,0.24133897319383238,0.26285146382782,0.11176934507643999,0.21561978307685986,-0.12080183279435883,-0.016312047058776487,1.0,0.16551642320118454,-0.021899295755612926,0.25780495796802366,0.5823051702510833,0.19202563364470912,0.200976858959701,-0.10134737776168065,0.30732277445445644,0.1347574672354386,0.08861729046924208,-0.035746893236827386,-0.01048649310331447,0.10664470623282059,0.4248609426605093,0.27607022056886366,0.030624072608203552,0.13032247491986443,0.2815355079012265,-0.04094747947715429,0.33941492738142165,0.16814183273769448,0.30151298501800605,0.3454813382524668,0.6751522632434591,0.09136501438573646,0.0018093629122026356,0.25582824334990717,0.15032170620640564,-0.346078326132125
